num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
360,COLLECTIONS-401,1,1,2,2,425,[2],2,2,340,[2],0.851
360,COLLECTIONS-397,2,0,138,344,425,"[138, 344]",-1,-1,340,[],0
360,COLLECTIONS-397,2,2,10,61,425,"[10, 61]",10,61,340,"[10, 61]",0.414
360,COLLECTIONS-397,3,3,122,186,425,"[186, 122, 144]",116,171,340,"[171, 116, 134]",0.024666667
360,COLLECTIONS-268,2,1,1,2,425,"[2, 1]",1,1,340,[1],0.681
360,COLLECTIONS-369,1,1,141,141,414,[141],90,90,330,[90],0.085
360,COLLECTIONS-367,1,1,61,61,414,[61],58,58,330,[58],0.102
360,COLLECTIONS-388,1,1,9,9,414,[9],9,9,330,[9],0.692
360,COLLECTIONS-362,1,1,8,8,414,[8],8,8,330,[8],0.351
360,COLLECTIONS-89,1,1,100,100,414,[100],88,88,330,[88],0.059
360,COLLECTIONS-377,1,1,112,112,412,[112],99,99,328,[99],0.01
360,COLLECTIONS-372,1,1,51,51,414,[51],44,44,330,[44],0.071
360,COLLECTIONS-354,1,1,2,2,414,[2],2,2,330,[2],0.68
360,COLLECTIONS-276,2,2,0,276,414,"[276, 0]",0,223,330,"[223, 0]",0.433
360,COLLECTIONS-327,1,1,0,0,413,[0],0,0,329,[0],0.77
360,COLLECTIONS-350,1,1,19,19,413,[19],19,19,329,[19],0.759
360,COLLECTIONS-365,1,1,104,104,411,[104],98,98,327,[98],0.217
360,COLLECTIONS-366,1,1,9,9,411,[9],7,7,327,[7],0.303
360,COLLECTIONS-276,7,7,0,136,411,"[103, 36, 29, 46, 10, 0, 136]",0,96,327,"[66, 34, 27, 41, 8, 0, 96]",0.196571429
360,COLLECTIONS-185,1,1,195,195,411,[195],173,173,327,[173],0.16
360,COLLECTIONS-364,1,1,3,3,411,[3],3,3,327,[3],0.453
360,COLLECTIONS-363,1,1,0,0,411,[0],0,0,327,[0],0.527
360,COLLECTIONS-348,1,1,42,42,410,[42],19,19,326,[19],0.385
360,COLLECTIONS-345,2,2,0,40,410,"[40, 0]",0,28,326,"[28, 0]",0.484
360,COLLECTIONS-289,1,1,24,24,407,[24],6,6,323,[6],0.315
360,COLLECTIONS-317,1,1,290,290,407,[290],224,224,323,[224],0.002
360,COLLECTIONS-330,1,1,16,16,407,[16],14,14,323,[14],0.236
360,COLLECTIONS-303,1,1,118,118,407,[118],92,92,323,[92],0.002
360,COLLECTIONS-360,1,1,52,52,407,[52],34,34,323,[34],0.286
360,COLLECTIONS-360,1,1,52,52,407,[52],34,34,323,[34],0.287
360,COLLECTIONS-359,1,1,173,173,404,[173],105,105,320,[105],0.011
360,COLLECTIONS-355,3,3,0,4,404,"[2, 4, 0]",0,4,320,"[2, 4, 0]",0.734666667
360,COLLECTIONS-351,1,1,166,166,404,[166],150,150,320,[150],0.003
360,COLLECTIONS-262,2,1,1,2,404,"[2, 1]",1,1,320,[1],0.479
360,COLLECTIONS-276,3,3,0,97,404,"[20, 0, 97]",0,54,320,"[14, 0, 54]",0.329666667
360,COLLECTIONS-334,1,1,63,63,404,[63],40,40,320,[40],0.084
360,COLLECTIONS-339,2,1,5,253,403,"[253, 5]",223,223,320,[223],0.047
360,COLLECTIONS-341,1,1,56,56,403,[56],48,48,320,[48],0.137
360,COLLECTIONS-339,1,0,5,5,403,[5],-1,-1,320,[],0
360,COLLECTIONS-291,1,1,56,56,403,[56],47,47,320,[47],0.151
360,COLLECTIONS-313,1,1,6,6,403,[6],6,6,320,[6],0.534
360,COLLECTIONS-313,1,1,6,6,403,[6],6,6,320,[6],0.528
360,COLLECTIONS-328,1,1,4,4,401,[4],4,4,318,[4],0.13
360,COLLECTIONS-74,0,0,401,-1,401,[],-1,-1,318,[],0
360,COLLECTIONS-330,1,1,15,15,400,[15],14,14,318,[14],0.236
360,COLLECTIONS-180,3,3,21,104,400,"[104, 21, 82]",21,95,318,"[95, 21, 73]",0.104
360,COLLECTIONS-302,1,1,22,22,400,[22],15,15,318,[15],0.195
360,COLLECTIONS-264,1,1,68,68,400,[68],58,58,318,[58],0.02
360,COLLECTIONS-290,0,0,401,-1,401,[],-1,-1,316,[],0
360,COLLECTIONS-290,1,1,103,103,400,[103],95,95,316,[95],0.059
360,COLLECTIONS-305,2,1,1,2,400,"[2, 1]",1,1,316,[1],0.675
360,COLLECTIONS-300,1,1,6,6,400,[6],6,6,316,[6],0.137
360,COLLECTIONS-294,2,1,15,66,400,"[15, 66]",15,15,316,[15],0.525
360,COLLECTIONS-294,2,1,15,66,400,"[15, 66]",15,15,316,[15],0.526
360,COLLECTIONS-279,1,1,50,50,400,[50],48,48,316,[48],0.094
360,COLLECTIONS-277,1,1,28,28,400,[28],18,18,316,[18],0.197
360,COLLECTIONS-276,6,6,0,71,400,"[43, 12, 6, 20, 0, 71]",0,56,316,"[31, 6, 4, 14, 0, 56]",0.213666667
360,COLLECTIONS-275,1,1,0,0,400,[0],0,0,316,[0],0.205
360,COLLECTIONS-274,1,1,2,2,400,[2],2,2,316,[2],0.885
360,COLLECTIONS-261,1,1,2,2,400,[2],1,1,316,[1],0.718
360,COLLECTIONS-262,2,2,0,2,400,"[0, 2]",0,1,316,"[0, 1]",0.57
360,COLLECTIONS-266,1,0,3,3,400,[3],-1,-1,316,[],0
360,COLLECTIONS-266,1,0,3,3,400,[3],-1,-1,316,[],0
360,COLLECTIONS-265,2,1,0,5,400,"[5, 0]",2,2,316,[2],0.543
360,COLLECTIONS-259,2,1,127,133,400,"[133, 127]",122,122,316,[122],0.2
360,COLLECTIONS-257,1,1,246,246,400,[246],168,168,316,[168],0.012
360,COLLECTIONS-236,1,1,2,2,400,[2],1,1,316,[1],0.609
360,COLLECTIONS-242,2,2,2,5,400,"[2, 5]",2,5,316,"[2, 5]",0.925
360,COLLECTIONS-248,1,1,8,8,398,[8],8,8,314,[8],0.373
360,COLLECTIONS-250,1,1,10,10,398,[10],2,2,314,[2],0.484
360,COLLECTIONS-225,1,1,78,78,398,[78],74,74,314,[74],0.069
360,COLLECTIONS-225,1,1,78,78,398,[78],74,74,314,[74],0.069
360,COLLECTIONS-230,3,2,0,90,398,"[90, 2, 0]",0,74,314,"[74, 0]",0.274
360,COLLECTIONS-230,2,1,0,92,398,"[92, 0]",74,74,314,[74],0.142
360,COLLECTIONS-223,1,1,0,0,398,[0],0,0,314,[0],0.381
360,COLLECTIONS-223,1,1,0,0,398,[0],0,0,314,[0],0.381
360,COLLECTIONS-221,22,22,3,360,398,"[36, 242, 14, 3, 60, 61, 247, 322, 126, 323, 324, 68, 250, 71, 72, 73, 92, 93, 360, 159, 99, 163]",3,304,314,"[29, 186, 11, 3, 53, 54, 191, 266, 119, 267, 268, 61, 194, 64, 65, 66, 85, 86, 304, 152, 92, 156]",0.015454545
360,COLLECTIONS-221,4,4,60,250,398,"[60, 68, 250, 72]",53,194,314,"[53, 61, 194, 65]",0.00275
360,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.903
360,COLLECTIONS-194,1,1,80,80,398,[80],66,66,314,[66],0.175
360,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.9
360,COLLECTIONS-194,1,1,80,80,398,[80],66,66,314,[66],0.174
360,COLLECTIONS-216,1,1,81,81,398,[81],28,28,314,[28],0.058
360,COLLECTIONS-213,2,2,120,159,398,"[159, 120]",120,154,314,"[154, 120]",0.053
360,COLLECTIONS-188,1,1,87,87,398,[87],79,79,314,[79],0.144
360,COLLECTIONS-211,1,1,74,74,398,[74],58,58,314,[58],0.194
360,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
360,COLLECTIONS-211,1,1,80,80,398,[80],64,64,314,[64],0.198
360,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
360,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
360,COLLECTIONS-188,1,1,91,91,398,[91],83,83,314,[83],0.139
360,COLLECTIONS-195,1,1,61,61,398,[61],54,54,314,[54],0.087
360,COLLECTIONS-195,1,1,65,65,398,[65],56,56,314,[56],0.089
360,COLLECTIONS-203,1,1,42,42,398,[42],34,34,314,[34],0.05
360,COLLECTIONS-206,2,2,6,210,398,"[6, 210]",4,182,314,"[4, 182]",0.068
360,COLLECTIONS-206,2,2,6,209,398,"[6, 209]",4,181,314,"[4, 181]",0.068
360,COLLECTIONS-201,2,1,12,26,398,"[26, 12]",8,8,314,[8],0.358
360,COLLECTIONS-201,3,2,12,28,398,"[28, 21, 12]",3,10,314,"[10, 3]",0.3625
360,COLLECTIONS-169,2,2,2,16,398,"[2, 16]",2,6,314,"[2, 6]",0.1975
360,COLLECTIONS-198,1,1,2,2,398,[2],0,0,314,[0],0.284
360,COLLECTIONS-198,1,1,2,2,398,[2],0,0,314,[0],0.231
360,COLLECTIONS-169,2,2,2,16,398,"[2, 16]",2,6,314,"[2, 6]",0.1975
360,COLLECTIONS-198,1,1,2,2,398,[2],0,0,314,[0],0.532
360,COLLECTIONS-198,1,1,2,2,398,[2],0,0,314,[0],0.466
360,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.862
360,COLLECTIONS-73,1,1,0,0,398,[0],0,0,314,[0],0.861
360,COLLECTIONS-188,1,1,87,87,401,[87],79,79,315,[79],0.143
360,COLLECTIONS-188,1,1,89,89,398,[89],81,81,313,[81],0.141
360,COLLECTIONS-188,1,1,77,77,396,[77],69,69,312,[69],0.146
360,COLLECTIONS-188,1,1,61,61,396,[61],53,53,312,[53],0.147
360,COLLECTIONS-148,1,1,5,5,390,[5],5,5,310,[5],0.328
360,COLLECTIONS-148,3,3,1,239,390,"[212, 1, 239]",1,188,310,"[165, 1, 188]",0.108333333
360,COLLECTIONS-172,1,1,29,29,390,[29],20,20,310,[20],0.206
360,COLLECTIONS-68,1,1,33,33,390,[33],29,29,310,[29],0.248
360,COLLECTIONS-170,2,1,7,43,390,"[7, 43]",2,2,310,[2],0.396
360,COLLECTIONS-182,1,1,127,127,390,[127],120,120,310,[120],0.003
360,COLLECTIONS-178,1,1,10,10,390,[10],10,10,310,[10],0.345
360,COLLECTIONS-24,1,1,121,121,390,[121],92,92,310,[92],0.015
360,COLLECTIONS-68,1,1,10,10,188,[10],10,10,151,[10],0.526
360,COLLECTIONS-36,3,3,27,155,193,"[75, 27, 155]",25,137,156,"[65, 25, 137]",0.054
360,COLLECTIONS-28,2,2,10,41,193,"[41, 10]",9,35,156,"[35, 9]",0.177
380,COLLECTIONS-691,1,1,16,16,456,[16],15,15,356,[15],0.387
380,COLLECTIONS-689,2,1,3,399,456,"[3, 399]",3,3,356,[3],0.461
380,COLLECTIONS-59,2,1,273,420,456,"[273, 420]",245,245,356,[245],0.001
380,COLLECTIONS-685,1,1,12,12,455,[12],11,11,356,[11],0.376
380,COLLECTIONS-675,1,0,1,1,455,[1],-1,-1,356,[],0
380,COLLECTIONS-646,2,2,5,184,455,"[184, 5]",4,140,356,"[140, 4]",0.151
380,COLLECTIONS-663,1,1,4,4,455,[4],4,4,356,[4],0.779
380,COLLECTIONS-614,2,2,96,111,455,"[96, 111]",93,106,356,"[93, 106]",0.1995
380,COLLECTIONS-614,2,2,126,131,455,"[126, 131]",122,125,356,"[122, 125]",0.197
380,COLLECTIONS-643,1,1,0,0,455,[0],0,0,356,[0],0.488
380,COLLECTIONS-641,2,1,0,418,455,"[0, 418]",0,0,356,[0],0.764
380,COLLECTIONS-639,2,1,0,2,455,"[0, 2]",0,0,356,[0],0.481
380,COLLECTIONS-636,1,0,385,385,455,[385],-1,-1,356,[],0
380,COLLECTIONS-631,2,1,0,8,454,"[8, 0]",6,6,355,[6],0.421
380,COLLECTIONS-584,1,1,4,4,454,[4],4,4,355,[4],0.795
380,COLLECTIONS-584,1,1,4,4,454,[4],4,4,355,[4],0.796
380,COLLECTIONS-584,2,2,4,91,454,"[91, 4]",4,87,355,"[87, 4]",0.418
380,COLLECTIONS-624,1,1,0,0,454,[0],0,0,355,[0],0.735
380,COLLECTIONS-584,1,1,4,4,454,[4],4,4,355,[4],0.797
380,COLLECTIONS-624,2,1,0,448,454,"[0, 448]",0,0,355,[0],0.728
380,COLLECTIONS-618,1,1,125,125,454,[125],79,79,355,[79],0.072
380,COLLECTIONS-414,1,1,9,9,453,[9],6,6,354,[6],0.228
380,COLLECTIONS-477,1,1,17,17,453,[17],16,16,354,[16],0.313
380,COLLECTIONS-596,1,1,0,0,453,[0],0,0,354,[0],0.555
380,COLLECTIONS-602,2,2,39,47,453,"[39, 47]",21,27,354,"[21, 27]",0.253
380,COLLECTIONS-588,2,1,4,12,453,"[4, 12]",4,4,354,[4],0.621
380,COLLECTIONS-610,1,1,209,209,453,[209],157,157,354,[157],0.034
380,COLLECTIONS-611,1,1,248,248,453,[248],239,239,354,[239],0.003
380,COLLECTIONS-609,3,2,0,5,453,"[3, 0, 5]",0,3,354,"[3, 0]",0.6665
380,COLLECTIONS-597,2,1,34,50,452,"[34, 50]",34,34,353,[34],0.394
380,COLLECTIONS-593,1,1,70,70,452,[70],40,40,353,[40],0.011
380,COLLECTIONS-594,1,1,52,52,452,[52],15,15,353,[15],0.228
380,COLLECTIONS-592,1,1,30,30,452,[30],30,30,353,[30],0.193
380,COLLECTIONS-583,1,1,4,4,452,[4],4,4,353,[4],0.868
380,COLLECTIONS-581,2,1,104,413,452,"[104, 413]",94,94,353,[94],0.25
380,COLLECTIONS-582,0,0,452,-1,452,[],-1,-1,353,[],0
380,COLLECTIONS-582,1,1,212,212,451,[212],132,132,353,[132],0.002
380,COLLECTIONS-580,1,1,19,19,451,[19],19,19,353,[19],0.304
380,COLLECTIONS-579,5,5,0,17,451,"[17, 3, 1, 2, 0]",0,14,353,"[14, 3, 1, 2, 0]",0.5728
380,COLLECTIONS-558,1,1,1,1,450,[1],1,1,352,[1],0.531
380,COLLECTIONS-573,1,0,416,416,450,[416],-1,-1,352,[],0
380,COLLECTIONS-538,1,1,10,10,450,[10],10,10,352,[10],0.596
380,COLLECTIONS-566,4,3,0,30,450,"[30, 4, 0, 6]",0,13,352,"[13, 4, 0]",0.37
380,COLLECTIONS-566,2,1,0,4,450,"[0, 4]",0,0,352,[0],0.663
380,COLLECTIONS-552,3,3,2,12,449,"[5, 2, 12]",2,11,352,"[5, 2, 11]",0.443
380,COLLECTIONS-563,1,1,58,58,449,[58],57,57,352,[57],0.377
380,COLLECTIONS-561,1,1,0,0,448,[0],0,0,352,[0],0.597
380,COLLECTIONS-544,2,1,2,342,448,"[2, 342]",2,2,352,[2],0.606
380,COLLECTIONS-558,1,1,1,1,448,[1],1,1,352,[1],0.466
380,COLLECTIONS-550,2,1,114,427,448,"[114, 427]",97,97,352,[97],0.025
380,COLLECTIONS-551,1,1,166,166,448,[166],130,130,352,[130],0.102
380,COLLECTIONS-551,1,1,167,167,448,[167],131,131,352,[131],0.102
380,COLLECTIONS-549,1,1,211,211,447,[211],170,170,352,[170],0.005
380,COLLECTIONS-543,1,1,18,18,447,[18],18,18,352,[18],0.06
380,COLLECTIONS-539,1,1,41,41,447,[41],41,41,352,[41],0.252
380,COLLECTIONS-530,1,1,59,59,444,[59],57,57,350,[57],0.001
380,COLLECTIONS-529,2,1,0,1,444,"[0, 1]",0,0,350,[0],0.84
380,COLLECTIONS-516,2,1,5,115,442,"[5, 115]",5,5,349,[5],0.589
380,COLLECTIONS-520,2,1,26,407,440,"[26, 407]",26,26,349,[26],0.468
380,COLLECTIONS-521,2,1,2,41,440,"[41, 2]",36,36,349,[36],0.178
380,COLLECTIONS-517,1,1,72,72,440,[72],68,68,349,[68],0.006
380,COLLECTIONS-512,1,1,54,54,440,[54],32,32,349,[32],0.113
380,COLLECTIONS-518,1,1,76,76,439,[76],55,55,349,[55],0.178
380,COLLECTIONS-511,2,1,0,21,439,"[0, 21]",0,0,349,[0],0.95
380,COLLECTIONS-514,1,1,28,28,439,[28],28,28,349,[28],0.39
380,COLLECTIONS-509,1,1,144,144,438,[144],128,128,347,[128],0.075
380,COLLECTIONS-501,1,1,0,0,438,[0],0,0,347,[0],0.815
380,COLLECTIONS-505,1,1,4,4,438,[4],4,4,347,[4],0.334
380,COLLECTIONS-503,2,2,2,39,438,"[2, 39]",2,39,347,"[2, 39]",0.4295
380,COLLECTIONS-502,1,0,30,30,438,[30],-1,-1,347,[],0
380,COLLECTIONS-465,1,1,126,126,437,[126],96,96,347,[96],0.19
380,COLLECTIONS-480,1,1,14,14,436,[14],13,13,346,[13],0.432
380,COLLECTIONS-494,1,1,15,15,436,[15],15,15,346,[15],0.365
380,COLLECTIONS-492,1,1,87,87,436,[87],58,58,346,[58],0.206
380,COLLECTIONS-492,1,1,87,87,435,[87],58,58,346,[58],0.205
380,COLLECTIONS-492,1,1,78,78,435,[78],52,52,346,[52],0.245
380,COLLECTIONS-46,1,1,4,4,434,[4],4,4,345,[4],0.756
380,COLLECTIONS-485,1,1,0,0,434,[0],0,0,345,[0],0.775
380,COLLECTIONS-483,1,1,0,0,434,[0],0,0,345,[0],0.849
380,COLLECTIONS-466,1,1,0,0,433,[0],0,0,345,[0],0.874
380,COLLECTIONS-426,1,1,4,4,433,[4],4,4,345,[4],0.873
380,COLLECTIONS-456,1,1,0,0,433,[0],0,0,345,[0],0.8
380,COLLECTIONS-449,1,1,71,71,433,[71],47,47,345,[47],0.29
380,COLLECTIONS-473,1,1,13,13,433,[13],13,13,345,[13],0.491
380,COLLECTIONS-475,1,1,7,7,431,[7],7,7,345,[7],0.438
380,COLLECTIONS-465,1,1,126,126,431,[126],96,96,345,[96],0.19
380,COLLECTIONS-467,2,2,19,39,431,"[39, 19]",12,22,345,"[22, 12]",0.2705
380,COLLECTIONS-458,1,1,145,145,431,[145],113,113,345,[113],0.168
380,COLLECTIONS-450,1,1,21,21,430,[21],21,21,344,[21],0.272
380,COLLECTIONS-448,1,1,73,73,429,[73],47,47,343,[47],0.08
380,COLLECTIONS-442,1,1,1,1,429,[1],1,1,343,[1],0.399
380,COLLECTIONS-444,2,1,0,35,429,"[35, 0]",3,3,343,[3],0.272
380,COLLECTIONS-441,1,1,29,29,429,[29],14,14,343,[14],0.324
380,COLLECTIONS-440,1,1,90,90,429,[90],63,63,343,[63],0.113
380,COLLECTIONS-291,1,1,32,32,429,[32],29,29,343,[29],0.131
380,COLLECTIONS-412,1,1,4,4,429,[4],4,4,343,[4],0.257
380,COLLECTIONS-410,1,1,0,0,429,[0],0,0,343,[0],0.516
380,COLLECTIONS-437,1,1,0,0,429,[0],0,0,343,[0],0.796
380,COLLECTIONS-422,3,3,4,118,429,"[118, 4, 10]",4,84,343,"[84, 4, 10]",0.475666667
380,COLLECTIONS-423,1,1,103,103,429,[103],85,85,343,[85],0.066
380,COLLECTIONS-426,1,1,4,4,429,[4],4,4,343,[4],0.844
380,COLLECTIONS-430,2,2,2,43,429,"[2, 43]",2,32,343,"[2, 32]",0.507
380,COLLECTIONS-434,1,1,1,1,429,[1],1,1,343,[1],0.575
380,COLLECTIONS-428,2,1,0,4,427,"[4, 0]",3,3,342,[3],0.283
380,COLLECTIONS-421,2,2,24,51,427,"[24, 51]",23,50,342,"[23, 50]",0.1465
380,COLLECTIONS-409,1,1,42,42,427,[42],40,40,342,[40],0.302
380,COLLECTIONS-404,1,1,0,0,427,[0],0,0,342,[0],0.976
380,COLLECTIONS-404,1,1,344,344,427,[344],315,315,342,[315],0
380,COLLECTIONS-396,2,0,64,76,427,"[64, 76]",-1,-1,342,[],0
380,COLLECTIONS-396,2,2,53,81,427,"[53, 81]",51,61,342,"[51, 61]",0.1375
380,COLLECTIONS-399,1,1,4,4,425,[4],4,4,340,[4],0.847
380,COLLECTIONS-402,4,4,1,52,425,"[52, 6, 1, 3]",1,51,340,"[51, 5, 1, 3]",0.3025
380,COLLECTIONS-401,1,1,39,39,425,[39],29,29,340,[29],0.149
380,COLLECTIONS-401,1,1,47,47,425,[47],37,37,340,[37],0.117
380,COLLECTIONS-397,2,0,151,290,425,"[290, 151]",-1,-1,340,[],0
380,COLLECTIONS-397,2,2,55,92,425,"[92, 55]",55,92,340,"[92, 55]",0.258
380,COLLECTIONS-397,3,3,7,401,425,"[119, 7, 401]",7,325,340,"[114, 7, 325]",0.136
380,COLLECTIONS-268,2,1,13,31,425,"[31, 13]",19,19,340,[19],0.22
380,COLLECTIONS-369,1,1,111,111,414,[111],66,66,330,[66],0.1
380,COLLECTIONS-367,1,1,88,88,414,[88],82,82,330,[82],0.081
380,COLLECTIONS-388,1,1,0,0,414,[0],0,0,330,[0],0.865
380,COLLECTIONS-362,1,1,126,126,414,[126],116,116,330,[116],0.002
380,COLLECTIONS-89,1,1,66,66,414,[66],53,53,330,[53],0.096
380,COLLECTIONS-377,1,1,41,41,412,[41],37,37,328,[37],0.007
380,COLLECTIONS-372,1,1,51,51,414,[51],34,34,330,[34],0.058
380,COLLECTIONS-354,1,1,4,4,414,[4],4,4,330,[4],0.898
380,COLLECTIONS-276,2,2,18,20,414,"[18, 20]",5,7,330,"[5, 7]",0.213
380,COLLECTIONS-327,1,1,2,2,413,[2],2,2,329,[2],0.805
380,COLLECTIONS-350,1,1,211,211,413,[211],163,163,329,[163],0.01
380,COLLECTIONS-365,1,1,19,19,411,[19],10,10,327,[10],0.39
380,COLLECTIONS-366,1,1,3,3,411,[3],3,3,327,[3],0.371
380,COLLECTIONS-276,7,7,5,199,411,"[54, 153, 199, 5, 31, 11, 27]",1,150,327,"[35, 114, 150, 1, 18, 5, 14]",0.132428571
380,COLLECTIONS-185,1,1,210,210,411,[210],192,192,327,[192],0.074
380,COLLECTIONS-364,1,1,4,4,411,[4],4,4,327,[4],0.303
380,COLLECTIONS-363,1,1,0,0,411,[0],0,0,327,[0],0.75
380,COLLECTIONS-348,1,1,107,107,410,[107],61,61,326,[61],0.094
380,COLLECTIONS-345,2,2,0,123,410,"[123, 0]",0,73,326,"[73, 0]",0.3555
380,COLLECTIONS-289,1,1,126,126,407,[126],106,106,323,[106],0.08
380,COLLECTIONS-317,1,1,80,80,407,[80],49,49,323,[49],0.168
380,COLLECTIONS-330,1,1,18,18,407,[18],18,18,323,[18],0.066
380,COLLECTIONS-303,1,1,49,49,407,[49],18,18,323,[18],0.179
380,COLLECTIONS-360,1,1,49,49,407,[49],34,34,323,[34],0.312
380,COLLECTIONS-360,1,1,84,84,407,[84],66,66,323,[66],0.22
380,COLLECTIONS-359,1,1,117,117,404,[117],97,97,320,[97],0.014
380,COLLECTIONS-355,3,3,0,4,404,"[0, 2, 4]",0,4,320,"[0, 2, 4]",0.671666667
380,COLLECTIONS-351,1,1,268,268,404,[268],207,207,320,[207],0.002
380,COLLECTIONS-262,2,1,0,381,404,"[0, 381]",0,0,320,[0],0.612
380,COLLECTIONS-276,3,3,5,47,404,"[5, 13, 47]",1,34,320,"[1, 7, 34]",0.222666667
380,COLLECTIONS-334,1,1,4,4,404,[4],4,4,320,[4],0.382
380,COLLECTIONS-339,2,1,4,21,403,"[21, 4]",11,11,320,[11],0.367
380,COLLECTIONS-341,1,1,48,48,403,[48],46,46,320,[46],0.204
380,COLLECTIONS-339,1,0,4,4,403,[4],-1,-1,320,[],0
380,COLLECTIONS-291,1,1,15,15,403,[15],12,12,320,[12],0.172
380,COLLECTIONS-313,1,1,116,116,403,[116],96,96,320,[96],0.096
380,COLLECTIONS-313,1,1,120,120,403,[120],100,100,320,[100],0.096
380,COLLECTIONS-328,1,1,4,4,401,[4],4,4,318,[4],0.196
380,COLLECTIONS-74,0,0,401,-1,401,[],-1,-1,318,[],0
380,COLLECTIONS-330,1,1,22,22,400,[22],18,18,318,[18],0.06
380,COLLECTIONS-180,3,3,21,39,400,"[30, 21, 39]",21,33,318,"[26, 21, 33]",0.131666667
380,COLLECTIONS-302,1,1,34,34,400,[34],34,34,318,[34],0.206
380,COLLECTIONS-264,1,1,12,12,400,[12],12,12,318,[12],0.031
380,COLLECTIONS-290,0,0,401,-1,401,[],-1,-1,316,[],0
380,COLLECTIONS-290,1,1,90,90,400,[90],58,58,316,[58],0.145
380,COLLECTIONS-305,2,1,0,10,400,"[0, 10]",0,0,316,[0],0.951
380,COLLECTIONS-300,1,1,6,6,400,[6],6,6,316,[6],0.154
380,COLLECTIONS-294,2,1,0,5,400,"[0, 5]",0,0,316,[0],0.801
380,COLLECTIONS-294,2,1,0,5,400,"[0, 5]",0,0,316,[0],0.801
380,COLLECTIONS-279,1,1,29,29,400,[29],24,24,316,[24],0.045
380,COLLECTIONS-277,1,1,13,13,400,[13],13,13,316,[13],0.245
380,COLLECTIONS-276,6,6,7,226,400,"[47, 226, 173, 7, 13, 26]",3,177,316,"[30, 177, 129, 3, 7, 13]",0.1205
380,COLLECTIONS-275,1,1,85,85,400,[85],83,83,316,[83],0.002
380,COLLECTIONS-274,1,1,0,0,400,[0],0,0,316,[0],0.956
380,COLLECTIONS-261,1,1,0,0,400,[0],0,0,316,[0],0.935
380,COLLECTIONS-262,2,2,0,203,400,"[203, 0]",0,181,316,"[181, 0]",0.3055
380,COLLECTIONS-266,1,0,67,67,400,[67],-1,-1,316,[],0
380,COLLECTIONS-266,1,0,67,67,400,[67],-1,-1,316,[],0
380,COLLECTIONS-265,2,1,2,8,400,"[8, 2]",2,2,316,[2],0.759
380,COLLECTIONS-259,2,1,2,8,400,"[8, 2]",2,2,316,[2],0.793
380,COLLECTIONS-257,1,1,199,199,400,[199],132,132,316,[132],0.01
380,COLLECTIONS-236,1,1,28,28,400,[28],27,27,316,[27],0.285
380,COLLECTIONS-242,2,2,0,146,400,"[146, 0]",0,81,316,"[81, 0]",0.222
380,COLLECTIONS-248,1,1,9,9,398,[9],9,9,314,[9],0.511
380,COLLECTIONS-250,1,1,19,19,398,[19],19,19,314,[19],0.416
380,COLLECTIONS-225,1,1,93,93,398,[93],53,53,314,[53],0.073
380,COLLECTIONS-225,1,1,95,95,398,[95],55,55,314,[55],0.072
380,COLLECTIONS-230,3,2,0,35,398,"[2, 35, 0]",0,25,314,"[0, 25]",0.438
380,COLLECTIONS-230,2,1,0,2,398,"[2, 0]",0,0,314,[0],0.587
380,COLLECTIONS-223,1,1,3,3,398,[3],3,3,314,[3],0.745
380,COLLECTIONS-223,1,1,3,3,398,[3],3,3,314,[3],0.747
380,COLLECTIONS-221,22,22,2,364,398,"[7, 38, 208, 4, 44, 45, 51, 303, 304, 99, 305, 2, 54, 55, 217, 219, 246, 70, 354, 123, 75, 364]",2,310,314,"[7, 29, 154, 4, 35, 36, 42, 249, 250, 90, 251, 2, 45, 46, 163, 165, 192, 61, 300, 114, 66, 310]",0.040227273
380,COLLECTIONS-221,4,4,2,217,398,"[44, 2, 54, 217]",2,163,314,"[35, 2, 45, 163]",0.12025
380,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.861
380,COLLECTIONS-194,1,1,70,70,398,[70],67,67,314,[67],0.081
380,COLLECTIONS-208,1,1,0,0,398,[0],0,0,314,[0],0.812
380,COLLECTIONS-194,1,1,70,70,398,[70],67,67,314,[67],0.082
380,COLLECTIONS-216,1,1,91,91,398,[91],19,19,314,[19],0.029
380,COLLECTIONS-213,2,2,85,128,398,"[128, 85]",85,123,314,"[123, 85]",0.0795
380,COLLECTIONS-188,1,1,74,74,398,[74],52,52,314,[52],0.144
380,COLLECTIONS-211,1,1,2,2,398,[2],0,0,314,[0],0.125
380,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
380,COLLECTIONS-211,1,1,2,2,398,[2],0,0,314,[0],0.125
380,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
380,COLLECTIONS-211,1,0,0,0,398,[0],-1,-1,314,[],0
