num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
100,CLI-133,1,1,21,21,139,[21],21,21,67,[21],0.37
100,CLI-71,2,2,0,5,104,"[0, 5]",0,5,49,"[0, 5]",0.605
100,CLI-51,1,1,6,6,101,[6],5,5,48,[5],0.334
100,CLI-13,2,2,0,2,99,"[0, 2]",0,2,47,"[0, 2]",0.757
100,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
100,CLI-23,1,0,122,122,130,[122],-1,-1,67,[],0
120,CLI-33,2,1,1,43,152,"[1, 43]",1,1,68,[1],0.658
120,CLI-33,2,1,0,42,152,"[0, 42]",0,0,68,[0],0.655
120,CLI-254,4,1,24,78,152,"[78, 27, 28, 24]",38,38,68,[38],0.002
120,CLI-69,8,0,12,131,152,"[68, 12, 69, 44, 124, 22, 127, 131]",-1,-1,68,[],0
120,CLI-274,1,1,12,12,150,[12],10,10,68,[10],0.423
120,CLI-8,2,2,2,140,150,"[2, 140]",2,65,68,"[2, 65]",0.414
120,CLI-265,2,1,85,103,150,"[85, 103]",40,40,68,[40],0.128
120,CLI-265,1,1,85,85,150,[85],40,40,68,[40],0.128
120,CLI-266,2,2,6,29,149,"[29, 6]",6,15,68,"[15, 6]",0.22849999999999998
120,CLI-5,3,0,127,132,148,"[127, 129, 132]",-1,-1,68,[],0
120,CLI-252,1,1,4,4,148,[4],4,4,68,[4],0.405
120,CLI-241,1,1,5,5,147,[5],4,4,68,[4],0.307
120,CLI-224,1,1,81,81,147,[81],28,28,68,[28],0.16
120,CLI-224,4,3,70,110,147,"[81, 101, 110, 70]",28,47,68,"[28, 41, 47]",0.059000000000000004
120,CLI-230,2,2,0,10,147,"[0, 10]",0,6,68,"[0, 6]",0.5865
120,CLI-224,1,1,0,0,147,[0],0,0,68,[0],0.615
120,CLI-224,4,3,0,70,147,"[0, 3, 68, 70]",0,28,68,"[0, 3, 28]",0.37999999999999995
