project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Compress,240_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 12,ranked 21
Compress,260_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 17,ranked 18
Compress,280_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 8,ranked 15
Compress,300_sigmuid,0.047014739,0.047014739,3,516,0.2,0.047014739,60,60,0.6,60,93,1,1,ranked 18,ranked 13
Compress,320_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 30,ranked 9
Compress,340_sigmuid,0.058128555,0.058128555,1,516,0.2,0.058128555,20,20,0.2,20,93,1,1,ranked 25,ranked 20
Compress,360_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 4,ranked 27
Compress,380_sigmuid,0.076331023,0.076331023,1,516,0.2,0.076331023,20,20,0.2,20,93,1,1,ranked 7,ranked 22
Compress,400_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 16,ranked 30
Compress,420_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 20,ranked 25
Compress,440_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 27,ranked 8
Compress,460_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 11,ranked 19
Compress,480_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 21,ranked 29
Compress,500_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 24,ranked 14
Compress,520_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 22,ranked 24
Compress,540_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 28,ranked 12
Compress,560_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 15,ranked 28
Compress,580_sigmuid,0,0,5,516,0.2,0,100,100,1,100,93,1,1,ranked 14,ranked 26
Compress,600_sigmuid,0.042284421,0.042284421,3,516,0.2,0.042284421,60,60,0.6,60,93,1,1,ranked 23,ranked 17
Compress,20_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 2,ranked 1
Compress,40_sigmuid,0.183497459,0.183497459,3,211,0.2,0.183497459,60,60,0.6,60,247,1,1,ranked 1,ranked 2
Compress,60_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 3,ranked 4
Compress,80_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 26,ranked 3
Compress,100_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 6,ranked 7
Compress,120_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 13,ranked 6
Compress,140_sigmuid,0.303917262,0.303917262,0,211,0.2,0.303917262,0,0,0,0,247,1,1,ranked 19,ranked 5
Compress,160_sigmuid,0.144142461,0.144142461,1,211,0.2,0.144142461,20,20,0.2,20,247,1,1,ranked 5,ranked 16
Compress,180_sigmuid,0.285553185,0.285553185,0,211,0.2,0.285553185,0,0,0,0,247,1,1,ranked 10,ranked 10
Compress,200_sigmuid,0.069288681,0.069288681,3,211,0.2,0.069288681,60,60,0.6,60,247,1,1,ranked 9,ranked 11
Compress,220_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 29,ranked 23
Compress,240_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 12,ranked 21
Compress,260_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 17,ranked 18
Compress,280_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 8,ranked 15
Compress,300_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 18,ranked 13
Compress,320_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 30,ranked 9
Compress,340_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 25,ranked 20
Compress,360_sigmuid,0.14362822,0.14362822,0,211,0.2,0.14362822,0,0,0,0,247,1,1,ranked 4,ranked 27
Compress,380_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 7,ranked 22
Compress,400_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 16,ranked 30
Compress,420_sigmuid,0.143499128,0.143499128,1,211,0.2,0.143499128,20,20,0.2,20,247,1,1,ranked 20,ranked 25
Compress,440_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 27,ranked 8
Compress,460_sigmuid,0.143370329,0.143370329,2,211,0.2,0.143370329,40,40,0.4,40,247,1,1,ranked 11,ranked 19
Compress,480_sigmuid,0.268047142,0.268047142,0,211,0.2,0.268047142,0,0,0,0,247,1,1,ranked 21,ranked 29
Compress,500_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 24,ranked 14
Compress,520_sigmuid,0.512988039,0.512988039,0,211,0.2,0.512988039,0,0,0,0,247,1,1,ranked 22,ranked 24
Compress,540_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 28,ranked 12
Compress,560_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 15,ranked 28
Compress,580_sigmuid,0.213208603,0.213208603,0,211,0.2,0.213208603,0,0,0,0,247,1,1,ranked 14,ranked 26
Compress,600_sigmuid,0,0,5,211,0.2,0,100,100,1,100,247,1,1,ranked 23,ranked 17
Compress,20_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 2,ranked 1
Compress,40_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 1,ranked 2
Compress,60_sigmuid,0.039382253,0.039382253,3,624,0.2,0.039382253,60,60,0.6,60,39,1,1,ranked 3,ranked 4
Compress,80_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 26,ranked 3
Compress,100_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 6,ranked 7
Compress,120_sigmuid,0.101696453,0.101696453,3,624,0.2,0.101696453,60,60,0.6,60,39,1,1,ranked 13,ranked 6
Compress,140_sigmuid,0.123146821,0.123146821,2,624,0.2,0.123146821,40,40,0.4,40,39,1,1,ranked 19,ranked 5
Compress,160_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 5,ranked 16
Compress,180_sigmuid,0.137148263,0.137148263,2,624,0.2,0.137148263,40,40,0.4,40,39,1,1,ranked 10,ranked 10
Compress,200_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 9,ranked 11
Compress,220_sigmuid,0.0894393,0.0894393,3,624,0.2,0.0894393,60,60,0.6,60,39,1,1,ranked 29,ranked 23
Compress,240_sigmuid,0.051378728,0.051378728,4,624,0.2,0.051378728,80,80,0.8,80,39,1,1,ranked 12,ranked 21
Compress,260_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 17,ranked 18
Compress,280_sigmuid,0.055447905,0.055447905,4,624,0.2,0.055447905,80,80,0.8,80,39,1,1,ranked 8,ranked 15
Compress,300_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 18,ranked 13
Compress,320_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 30,ranked 9
Compress,340_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 25,ranked 20
Compress,360_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 4,ranked 27
Compress,380_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 7,ranked 22
Compress,400_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 16,ranked 30
Compress,420_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 20,ranked 25
Compress,440_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 27,ranked 8
Compress,460_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 11,ranked 19
Compress,480_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 21,ranked 29
Compress,500_sigmuid,0.057932753,0.057932753,4,624,0.2,0.057932753,80,80,0.8,80,39,1,1,ranked 24,ranked 14
Compress,520_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 22,ranked 24
Compress,540_sigmuid,0.072631202,0.072631202,4,624,0.2,0.072631202,80,80,0.8,80,39,1,1,ranked 28,ranked 12
Compress,560_sigmuid,0.094618514,0.094618514,3,624,0.2,0.094618514,60,60,0.6,60,39,1,1,ranked 15,ranked 28
Compress,580_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 14,ranked 26
Compress,600_sigmuid,0,0,5,624,0.2,0,100,100,1,100,39,1,1,ranked 23,ranked 17
Compress,20_sigmuid,0.758890836,0.28293054,1,261,0.2,0.412188497,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 2,ranked 1
Compress,40_sigmuid,0.670219164,0.234254415,1.666666667,261,0.2,0.34716724,27.77777778,27.77777778,0.277777778,0,220,1,3,ranked 1,ranked 2
Compress,60_sigmuid,0.829786403,0.302379014,1,261,0.2,0.443239108,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 3,ranked 4
Compress,80_sigmuid,0.85672415,0.308200591,1,261,0.2,0.453321799,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 26,ranked 3
Compress,100_sigmuid,0.851449281,0.302126959,1,261,0.2,0.445997019,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 6,ranked 7
Compress,120_sigmuid,0.840682043,0.29980491,1,261,0.2,0.441987703,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 13,ranked 6
Compress,140_sigmuid,0.751776081,0.262589208,1,261,0.2,0.389225238,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 19,ranked 5
Compress,160_sigmuid,0.884244734,0.309341912,1,261,0.2,0.458339506,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 5,ranked 16
Compress,180_sigmuid,0.84731711,0.301508209,1,261,0.2,0.444755282,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 10,ranked 10
Compress,200_sigmuid,0.892409758,0.310736841,1,261,0.2,0.460965587,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 9,ranked 11
Compress,220_sigmuid,0.841214806,0.301536926,1,261,0.2,0.443941268,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 29,ranked 23
Compress,240_sigmuid,0.798829164,0.291089848,1,261,0.2,0.426694199,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 12,ranked 21
Compress,260_sigmuid,0.953643947,0.320100039,1.333333333,261,0.2,0.479313689,22.22222222,22.22222222,0.222222222,0,220,1,3,ranked 17,ranked 18
Compress,280_sigmuid,0.825521512,0.294770593,1,261,0.2,0.434421459,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 8,ranked 15
Compress,300_sigmuid,0.845068409,0.303249983,1,261,0.2,0.446334366,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 18,ranked 13
Compress,320_sigmuid,0.841390307,0.302807468,1,261,0.2,0.445341311,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 30,ranked 9
Compress,340_sigmuid,0.858643507,0.304561765,1,261,0.2,0.449636858,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 25,ranked 20
Compress,360_sigmuid,0.887183094,0.301132474,1.333333333,261,0.2,0.449644265,22.22222222,22.22222222,0.222222222,0,220,1,3,ranked 4,ranked 27
Compress,380_sigmuid,0.801373703,0.291619161,1,261,0.2,0.427625713,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 7,ranked 22
Compress,400_sigmuid,0.875033432,0.307172928,1,261,0.2,0.454720243,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 16,ranked 30
Compress,420_sigmuid,0.828508964,0.298053103,1,261,0.2,0.43839514,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 20,ranked 25
Compress,440_sigmuid,0.873305171,0.307657249,1,261,0.2,0.455016454,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 27,ranked 8
Compress,460_sigmuid,0.838510065,0.298776254,1,261,0.2,0.440569612,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 11,ranked 19
Compress,480_sigmuid,0.837481031,0.299225276,1,261,0.2,0.440915109,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 21,ranked 29
Compress,500_sigmuid,0.840709782,0.299459158,1,261,0.2,0.441615684,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 24,ranked 14
Compress,520_sigmuid,0.856853883,0.302918865,1,261,0.2,0.447600112,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 22,ranked 24
Compress,540_sigmuid,0.845927755,0.301318017,1,261,0.2,0.444356876,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 28,ranked 12
Compress,560_sigmuid,0.839393615,0.299043846,1,261,0.2,0.440982493,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 15,ranked 28
Compress,580_sigmuid,0.885101007,0.311316265,1,261,0.2,0.460619127,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 14,ranked 26
Compress,600_sigmuid,0.824444766,0.296860928,1,261,0.2,0.436536512,16.66666667,16.66666667,0.166666667,0,220,1,3,ranked 23,ranked 17
Compress,20_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 2,ranked 1
Compress,40_sigmuid,0.092071631,0.046035815,5,597,0.2,0.061381087,0,0,0,0,52,1,2,ranked 1,ranked 2
Compress,60_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 3,ranked 4
Compress,80_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 26,ranked 3
Compress,100_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 6,ranked 7
Compress,120_sigmuid,0.044893595,0.022446797,5,597,0.2,0.029929063,40,40,0.4,40,52,1,2,ranked 13,ranked 6
Compress,140_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 19,ranked 5
Compress,160_sigmuid,0.149908499,0.074954249,0.5,597,0.2,0.099938999,10,10,0.1,0,52,1,2,ranked 5,ranked 16
Compress,180_sigmuid,0.118130012,0.059065006,0.5,597,0.2,0.078753342,10,10,0.1,0,52,1,2,ranked 10,ranked 10
Compress,200_sigmuid,0.034825469,0.017412734,5,597,0.2,0.023216979,40,40,0.4,40,52,1,2,ranked 9,ranked 11
Compress,220_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 29,ranked 23
Compress,240_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 12,ranked 21
Compress,260_sigmuid,0.039235467,0.019617733,5,597,0.2,0.026156978,60,60,0.6,60,52,1,2,ranked 17,ranked 18
Compress,280_sigmuid,0.059413121,0.029706561,5,597,0.2,0.039608748,0,0,0,0,52,1,2,ranked 8,ranked 15
Compress,300_sigmuid,0.04792945,0.023964725,5,597,0.2,0.031952967,80,80,0.8,80,52,1,2,ranked 18,ranked 13
Compress,320_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 30,ranked 9
Compress,340_sigmuid,0.122305111,0.061152556,5,597,0.2,0.081536741,0,0,0,0,52,1,2,ranked 25,ranked 20
Compress,360_sigmuid,0.1306966,0.0653483,1,597,0.2,0.087131067,20,20,0.2,0,52,1,2,ranked 4,ranked 27
Compress,380_sigmuid,0.125972281,0.06298614,2,597,0.2,0.083981521,40,40,0.4,20,52,1,2,ranked 7,ranked 22
Compress,400_sigmuid,0.059970886,0.029985443,5,597,0.2,0.03998059,40,40,0.4,40,52,1,2,ranked 16,ranked 30
Compress,420_sigmuid,0.112081851,0.056040925,1.5,597,0.2,0.074721234,30,30,0.3,20,52,1,2,ranked 20,ranked 25
Compress,440_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 27,ranked 8
Compress,460_sigmuid,0.147493147,0.073746574,1,597,0.2,0.098328765,20,20,0.2,0,52,1,2,ranked 11,ranked 19
Compress,480_sigmuid,0.177074955,0.088537478,0.5,597,0.2,0.11804997,10,10,0.1,0,52,1,2,ranked 21,ranked 29
Compress,500_sigmuid,0.220144528,0.110072264,0.5,597,0.2,0.146763018,10,10,0.1,0,52,1,2,ranked 24,ranked 14
Compress,520_sigmuid,0.117674476,0.058837238,0.5,597,0.2,0.078449651,10,10,0.1,0,52,1,2,ranked 22,ranked 24
Compress,540_sigmuid,0.092893446,0.046446723,3,597,0.2,0.061928964,60,60,0.6,40,52,1,2,ranked 28,ranked 12
Compress,560_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 15,ranked 28
Compress,580_sigmuid,0.127427198,0.063713599,1.5,597,0.2,0.084951466,30,30,0.3,20,52,1,2,ranked 14,ranked 26
Compress,600_sigmuid,0,0,5,597,0.2,0,100,100,1,100,52,1,2,ranked 23,ranked 17
Compress,20_sigmuid,0.021240432,0.021240432,3.5,550,0.2,0.021240432,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 2,ranked 1
Compress,40_sigmuid,0.045255943,0.045255943,3.5,550,0.2,0.045255943,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 1,ranked 2
Compress,60_sigmuid,0.010970346,0.010970346,3.5,550,0.2,0.010970346,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 3,ranked 4
Compress,80_sigmuid,0.010556143,0.010556143,3.5,550,0.2,0.010556143,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 26,ranked 3
Compress,100_sigmuid,0.016010092,0.016010092,3.5,550,0.2,0.016010092,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 6,ranked 7
Compress,120_sigmuid,0.01079285,0.01079285,3.5,550,0.2,0.01079285,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 13,ranked 6
Compress,140_sigmuid,0.014302568,0.014302568,3.5,550,0.2,0.014302568,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 19,ranked 5
Compress,160_sigmuid,0.012030287,0.012030287,3.5,550,0.2,0.012030287,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 5,ranked 16
Compress,180_sigmuid,0.007511128,0.007511128,3.5,550,0.2,0.007511128,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 10,ranked 10
Compress,200_sigmuid,0.009618148,0.009618148,3.5,550,0.2,0.009618148,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 9,ranked 11
Compress,220_sigmuid,0.012369945,0.012369945,3.5,550,0.2,0.012369945,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 29,ranked 23
Compress,240_sigmuid,0.012539007,0.012539007,3.5,550,0.2,0.012539007,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 12,ranked 21
Compress,260_sigmuid,0.012575899,0.012575899,3.5,550,0.2,0.012575899,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 17,ranked 18
Compress,280_sigmuid,0.01030039,0.01030039,3.5,550,0.2,0.01030039,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 8,ranked 15
Compress,300_sigmuid,0.011096122,0.011096122,3.5,550,0.2,0.011096122,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 18,ranked 13
Compress,320_sigmuid,0.009934664,0.009934664,3.5,550,0.2,0.009934664,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 30,ranked 9
Compress,340_sigmuid,0.010515224,0.010515224,3.5,550,0.2,0.010515224,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 25,ranked 20
Compress,360_sigmuid,0.010086392,0.010086392,3.5,550,0.2,0.010086392,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 4,ranked 27
Compress,380_sigmuid,0.009526186,0.009526186,3.5,550,0.2,0.009526186,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 7,ranked 22
Compress,400_sigmuid,0.012104769,0.012104769,3.5,550,0.2,0.012104769,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 16,ranked 30
Compress,420_sigmuid,0.009797973,0.009797973,3.5,550,0.2,0.009797973,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 20,ranked 25
Compress,440_sigmuid,0.010234714,0.010234714,3.5,550,0.2,0.010234714,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 27,ranked 8
Compress,460_sigmuid,0.009769946,0.009769946,3.5,550,0.2,0.009769946,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 11,ranked 19
Compress,480_sigmuid,0.008824795,0.008824795,3.5,550,0.2,0.008824795,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 21,ranked 29
Compress,500_sigmuid,0.011553562,0.011553562,3.5,550,0.2,0.011553562,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 24,ranked 14
Compress,520_sigmuid,0.010461046,0.010461046,3.5,550,0.2,0.010461046,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 22,ranked 24
Compress,540_sigmuid,0.008623948,0.008623948,3.5,550,0.2,0.008623948,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 28,ranked 12
Compress,560_sigmuid,0.012729721,0.012729721,3.5,550,0.2,0.012729721,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 15,ranked 28
Compress,580_sigmuid,0.011428428,0.011428428,3.5,550,0.2,0.011428428,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 14,ranked 26
Compress,600_sigmuid,0.009385048,0.009385048,3.5,550,0.2,0.009385048,58.33333333,58.33333333,0.583333333,50,76,1,2,ranked 23,ranked 17
Compress,20_sigmuid,0.214712563,0.214712563,3,511,0.2,0.214712563,75,75,0.75,75,100,1,1,ranked 2,ranked 1
Compress,40_sigmuid,0.066749242,0.066749242,3,511,0.2,0.066749242,75,75,0.75,75,100,1,1,ranked 1,ranked 2
Compress,60_sigmuid,0.569318136,0.569318136,0,511,0.2,0.569318136,0,0,0,0,100,1,1,ranked 3,ranked 4
Compress,80_sigmuid,0.504283671,0.504283671,0,511,0.2,0.504283671,0,0,0,0,100,1,1,ranked 26,ranked 3
Compress,100_sigmuid,0.481926103,0.481926103,0,511,0.2,0.481926103,0,0,0,0,100,1,1,ranked 6,ranked 7
Compress,120_sigmuid,0.36814734,0.36814734,0,511,0.2,0.36814734,0,0,0,0,100,1,1,ranked 13,ranked 6
Compress,140_sigmuid,0.08082065,0.08082065,3,511,0.2,0.08082065,75,75,0.75,75,100,1,1,ranked 19,ranked 5
Compress,160_sigmuid,0.433678788,0.433678788,0,511,0.2,0.433678788,0,0,0,0,100,1,1,ranked 5,ranked 16
Compress,180_sigmuid,0.290241903,0.290241903,1,511,0.2,0.290241903,25,25,0.25,25,100,1,1,ranked 10,ranked 10
Compress,200_sigmuid,0.349412285,0.349412285,0,511,0.2,0.349412285,0,0,0,0,100,1,1,ranked 9,ranked 11
Compress,220_sigmuid,0.372727311,0.372727311,1,511,0.2,0.372727311,25,25,0.25,25,100,1,1,ranked 29,ranked 23
Compress,240_sigmuid,0.624492999,0.624492999,0,511,0.2,0.624492999,0,0,0,0,100,1,1,ranked 12,ranked 21
Compress,260_sigmuid,0.52951229,0.52951229,0,511,0.2,0.52951229,0,0,0,0,100,1,1,ranked 17,ranked 18
Compress,280_sigmuid,0.342523082,0.342523082,0,511,0.2,0.342523082,0,0,0,0,100,1,1,ranked 8,ranked 15
Compress,300_sigmuid,0.171753549,0.171753549,2,511,0.2,0.171753549,50,50,0.5,50,100,1,1,ranked 18,ranked 13
Compress,320_sigmuid,0.388522652,0.388522652,0,511,0.2,0.388522652,0,0,0,0,100,1,1,ranked 30,ranked 9
Compress,340_sigmuid,0.589737904,0.589737904,0,511,0.2,0.589737904,0,0,0,0,100,1,1,ranked 25,ranked 20
Compress,360_sigmuid,0.625708358,0.625708358,0,511,0.2,0.625708358,0,0,0,0,100,1,1,ranked 4,ranked 27
Compress,380_sigmuid,0.058539414,0.058539414,3,511,0.2,0.058539414,75,75,0.75,75,100,1,1,ranked 7,ranked 22
Compress,400_sigmuid,0.56209077,0.56209077,0,511,0.2,0.56209077,0,0,0,0,100,1,1,ranked 16,ranked 30
Compress,420_sigmuid,0.65816381,0.65816381,0,511,0.2,0.65816381,0,0,0,0,100,1,1,ranked 20,ranked 25
Compress,440_sigmuid,0.351132846,0.351132846,1,511,0.2,0.351132846,25,25,0.25,25,100,1,1,ranked 27,ranked 8
Compress,460_sigmuid,0.609193098,0.609193098,0,511,0.2,0.609193098,0,0,0,0,100,1,1,ranked 11,ranked 19
Compress,480_sigmuid,0.663850535,0.663850535,0,511,0.2,0.663850535,0,0,0,0,100,1,1,ranked 21,ranked 29
Compress,500_sigmuid,0.299779784,0.299779784,1,511,0.2,0.299779784,25,25,0.25,25,100,1,1,ranked 24,ranked 14
Compress,520_sigmuid,0.25641553,0.25641553,1,511,0.2,0.25641553,25,25,0.25,25,100,1,1,ranked 22,ranked 24
Compress,540_sigmuid,0.413377136,0.413377136,1,511,0.2,0.413377136,25,25,0.25,25,100,1,1,ranked 28,ranked 12
Compress,560_sigmuid,0.562546096,0.562546096,0,511,0.2,0.562546096,0,0,0,0,100,1,1,ranked 15,ranked 28
Compress,580_sigmuid,0.427612318,0.427612318,0,511,0.2,0.427612318,0,0,0,0,100,1,1,ranked 14,ranked 26
Compress,600_sigmuid,0.282021773,0.282021773,1,511,0.2,0.282021773,25,25,0.25,25,100,1,1,ranked 23,ranked 17
Compress,20_sigmuid,0.028073113,0.028073113,1,566,0.2,0.028073113,20,20,0.2,20,69,3,4,ranked 2,ranked 1
Compress,40_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 1,ranked 2
Compress,60_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 3,ranked 4
Compress,80_sigmuid,0.038007367,0.038007367,1,566,0.2,0.038007367,20,20,0.2,20,69,3,4,ranked 26,ranked 3
Compress,100_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 6,ranked 7
Compress,120_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 13,ranked 6
Compress,140_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 19,ranked 5
Compress,160_sigmuid,0.070821995,0.070821995,2,566,0.2,0.070821995,40,40,0.4,40,69,3,4,ranked 5,ranked 16
Compress,180_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 10,ranked 10
Compress,200_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 9,ranked 11
Compress,220_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 29,ranked 23
Compress,240_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 12,ranked 21
Compress,260_sigmuid,0.061141418,0.061141418,0,566,0.2,0.061141418,0,0,0,0,69,3,4,ranked 17,ranked 18
Compress,280_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 8,ranked 15
Compress,300_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 18,ranked 13
Compress,320_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 30,ranked 9
Compress,340_sigmuid,0.128256778,0.128256778,0,566,0.2,0.128256778,0,0,0,0,69,3,4,ranked 25,ranked 20
Compress,360_sigmuid,0.094937352,0.094937352,0,566,0.2,0.094937352,0,0,0,0,69,3,4,ranked 4,ranked 27
Compress,380_sigmuid,0,0,5,566,0.2,0,100,100,1,100,69,3,4,ranked 7,ranked 22
