project,technique,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions,ranked name MRR,ranked name avg similarity
Lang,220_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 23,ranked 12
Lang,240_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 24,ranked 30
Lang,260_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 25,ranked 23
Lang,280_sigmuid,0.060010291,0.060010291,4,106,0.2,0.060010291,80,80,0.8,80,5,1,1,ranked 21,ranked 7
Lang,300_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 6,ranked 29
Lang,320_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 27,ranked 9
Lang,340_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 12,ranked 13
Lang,360_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 13,ranked 10
Lang,380_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 15,ranked 17
Lang,400_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 18,ranked 11
Lang,420_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 29,ranked 18
Lang,440_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 16,ranked 6
Lang,460_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 28,ranked 25
Lang,480_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 10,ranked 24
Lang,500_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 17,ranked 28
Lang,520_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 1,ranked 2
Lang,540_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 4,ranked 22
Lang,560_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 7,ranked 21
Lang,580_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 30,ranked 27
Lang,600_sigmuid,0,0,5,106,0.2,0,100,100,1,100,5,1,1,ranked 19,ranked 20
Lang,20_sigmuid,0.08087296,0.08087296,4,120,0.2,0.08087296,80,80,0.8,80,10,2,2,ranked 2,ranked 3
Lang,40_sigmuid,0.099078658,0.099078658,2,120,0.2,0.099078658,40,40,0.4,40,10,2,2,ranked 26,ranked 1
Lang,60_sigmuid,0.120151441,0.120151441,1,120,0.2,0.120151441,20,20,0.2,20,10,2,2,ranked 5,ranked 8
Lang,80_sigmuid,0.052260189,0.052260189,4,120,0.2,0.052260189,80,80,0.8,80,10,2,2,ranked 8,ranked 15
Lang,100_sigmuid,0.073523507,0.073523507,2,120,0.2,0.073523507,40,40,0.4,40,10,2,2,ranked 20,ranked 16
Lang,120_sigmuid,0.09938227,0.09938227,2,120,0.2,0.09938227,40,40,0.4,40,10,2,2,ranked 14,ranked 5
Lang,140_sigmuid,0.215032667,0.215032667,1,120,0.2,0.215032667,20,20,0.2,20,10,2,2,ranked 22,ranked 26
Lang,160_sigmuid,0.059140328,0.059140328,4,120,0.2,0.059140328,80,80,0.8,80,10,2,2,ranked 3,ranked 14
Lang,180_sigmuid,0.119554646,0.119554646,2,120,0.2,0.119554646,40,40,0.4,40,10,2,2,ranked 11,ranked 4
Lang,200_sigmuid,0.083698686,0.083698686,2,120,0.2,0.083698686,40,40,0.4,40,10,2,2,ranked 9,ranked 19
Lang,220_sigmuid,0.057705114,0.057705114,2,120,0.2,0.057705114,40,40,0.4,40,10,2,2,ranked 23,ranked 12
Lang,240_sigmuid,0.094269759,0.094269759,1,120,0.2,0.094269759,20,20,0.2,20,10,2,2,ranked 24,ranked 30
Lang,260_sigmuid,0.082023302,0.082023302,2,120,0.2,0.082023302,40,40,0.4,40,10,2,2,ranked 25,ranked 23
